	user_id	item	type	unix_time	list_len
253	ARR7N7PND4YO6	B000MEUYHS,B0018ATFUM,B0018AIGZC,B0013LTP5Q,B00160PA4E,B0018AIGHK,B00160PA4E,B0013LTP5Q,0385311397,0061441848,B001SN8AL4,B003TV54IK,B001DNG2LE,0061441848,B001F295SA,0983729840,B007O0LZQC,0099288478,B0078WGYNA,1496188276,B00942SM9G,B009M73EAU,B006YTUW2C,0099911701,B00FM0FN4Q,B0013Y67EK,B0013Y67EK,B00F9B9I3U,B00KBEY984,B013MLSK0A,0473181487,B007VDJSUM	Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry	1180224000,1231113600,1233446400,1233446400,1233446400,1233446400,1233446400,1233446400,1264204800,1270684800,1273708800,1303344000,1303344000,1321056000,1326153600,1355443200,1361404800,1361404800,1370044800,1398124800,1398124800,1398124800,1401408000,1407110400,1411689600,1437955200,1437955200,1437955200,1453939200,1467504000,1467504000,1525996800	32
254	A31GICBOUJWVUE	0393927741,B000XYEA2M,B001ET62T4,B000ILEKUM,0073383945,B0065K95TG,B005IZTT90,0912670134,1461179513,1477435530,1585429333,007282896X,B003DNR2T8,B00OM0G4R2,B00OBOJVQ0,B00BMFIXOW,0007420412,0007444117,8184776217,0439023521,8184776217,8184776217,B006J77VL4,0007420412,0439023521,0439023521,0141333057,B003ZF8D1K,0007466714,0007466706,B009OKPQXI,0007466692,014134010X,0061726834,006197806X,0062014544,0062085506,0062085530,0062085506,B00MS3M7S0,0007420412,1476753180,B003JK51AC,0989527417,1476753164,0987941070,0991841158,B00DRG3VZA,B00BHUV5L0,0991841190,0761463275,1444778536,0312674724,1250010314,1250034280,1622662687,0062072048,0062072072,0062072099,1477810323,1477816534,1477847979,1490368078,1491231580,1494395754,1500226319,1496025555,0312551371,0312650094,1475070306,1250024633,0141345810,B00KVPC22I,B0093IRNYG,B005KJHADG,B00E7WU63I,B00L1ZCSDK,B01B71JFCE,1118129865,B01CR8G86W,B00FEJ6TIE,B00QRHH3P0,014134587X,B00JRCW1W2,B00K86FS1C,0141192496,1477826734,0007350899,1444784846,1444778552,B00UMIUDES,B00JXJ6R74,B00E57GR38,B00J8O10H6,B002BCRJZ4,B0015MSDDS,B0015MSDDS,B0043Y0K22,B00NXB5D7S,B00HAHZGTQ,1423201892,B001AIXM92,B00LH57VI6,1423216377,1423218434,1423218434,0692337288,B00MQJSNZM,B00AW47OIA,B005GYGFYU,B00ZE48JLY,B001BZDTKQ,B00XZDXZMO,B00CFT0X9W,B013XJY0KA,B00W4E3ZZC,B002Y4G5B8,B00XASZU4K,B00FTDWGYQ,0190631392,B014W4KOAA,B0028S5YLW,B00GB1N982,B0145Q7KNE,B017TMBW8U,B00IMJB8JI,1429276053,B019262P64,B00GAHY0K8,B00ZOFRACM,B00QIUBSH0,0312664826,B004YVUJRU,B006YCT5AE,B00O855Q7K,B00GBCTX0O,B00E4I4XS4,B00FDZJEE0,0923568964,B00IO6IUT0,B00LSXELM6,B006CZ5LIS,B00ZSDTX66,B00ZSDTIGG,B00OFNZOI6,B016PMVL5Y,B010FM7S0M,1452230323,B000OMZWGQ,0077861809,B016B60Z3I,B0115KHC8Q,0495099082,B001N3MLRS,B00Y1UQ590,B006L7QGIG,1501110349,B0166QDJDQ,B01COE4E1U,B01CA28AMA,B013KUN1VQ,0199349436,B00MHLF0S2,B01AHF55VQ,B01GV6SIS2,B01GV6SU94,B01GV6SIV4,B00EUEGUWY,0312496761,1572229446,0312495412,B009OJFK94,0312510810,B00F6E4JDO,B013TRQ34C,0190460857,1423208579,1423215095,0495599743,B00CS16EJU,B01EX7QLSK,0130262781,0534342906,B001C3YJBK,1260026396,B00YXDW030,0007207638,0071280413,1285458141,B01F46HY94,B01H01U1N2,B011PLOC5Q,1478298197,B00N4OF8VU,1452271941,B010SPPNNK,B01HIM8626,B00W047TNA,B01GCFGBA4,B00JXD89BM,B014VGNPP0,B01136O82A,B01H88HICO,B0136OUEKW,B0015UMU52,B00N8BH95M,B00TMOL9WI,B01FBELQXE,B00V83AWNI,B01EH3UYEM,B00Q9JAQ9Q,B010S20HBG,B01G2K2GEY,B01294PID8,B0073J5722,0495595330,B00ZJPY5C0,B00OV7QNSG,1441321543,B0059QAVOU,B000RGP6D8,B00CZ3PWUI,B01AH133JQ,B00U5ZNFPW,B01ET1KV0E,B01AWXWDJK,B017IMXN4C,B01EC28CWY,B00XYC2UCC,B01DGZEN3K	Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Books,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Sports_and_Outdoors,Books,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Books,Books,Books,Sports_and_Outdoors,Books,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Video_Games,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Books,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Books,Books,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Books,Sports_and_Outdoors,Books,Sports_and_Outdoors,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors	1349568000,1349568000,1359331200,1361059200,1362268800,1362268800,1370304000,1370304000,1375401600,1375401600,1378512000,1381017600,1386633600,1386633600,1386633600,1387756800,1393718400,1394236800,1395187200,1395187200,1395446400,1395446400,1395446400,1395446400,1395446400,1395446400,1395532800,1397865600,1400371200,1400371200,1400371200,1400371200,1400716800,1401926400,1402704000,1402963200,1404345600,1404518400,1404604800,1406678400,1407974400,1408320000,1409184000,1409270400,1409443200,1410566400,1410739200,1410825600,1410825600,1410912000,1411257600,1411430400,1412294400,1412553600,1412812800,1413158400,1413417600,1413676800,1413936000,1414195200,1414281600,1414368000,1414540800,1414627200,1414713600,1414800000,1414800000,1415059200,1415318400,1415491200,1416096000,1416873600,1420416000,1422835200,1424304000,1425945600,1427932800,1427932800,1429228800,1429228800,1429228800,1429833600,1430784000,1430784000,1431302400,1431993600,1431993600,1431993600,1431993600,1432339200,1433721600,1433721600,1433980800,1434326400,1434412800,1435017600,1435017600,1438473600,1438473600,1438473600,1440374400,1440374400,1440374400,1443657600,1443657600,1443657600,1445644800,1446076800,1447200000,1448409600,1448409600,1448409600,1448668800,1448668800,1448668800,1451433600,1451433600,1451865600,1451865600,1452556800,1452729600,1455062400,1455062400,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455926400,1455926400,1456358400,1456358400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1466035200,1468368000,1468368000,1468368000,1468368000,1468368000,1468368000,1473465600,1482364800,1482364800,1482364800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1489708800,1490918400,1490918400,1490918400,1492041600,1496448000,1508544000,1508544000,1508716800,1510704000,1510704000,1514246400,1514246400,1514246400,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1514937600,1515283200,1515801600,1518480000,1518825600,1518825600,1518825600,1518825600,1518825600,1518825600,1518825600,1519084800,1521676800,1521676800,1521676800,1534809600,1534809600,1534809600,1534809600,1534809600,1534809600,1534809600,1534809600	230
255	A1N9MG3G1XJ911	0316154741,B001TOQ8NO,B00YVHWS7G,B011SIE936,B01B1VWHG6,B001C1IS0K,B014KOHZ5E,B00SJ2WP0Y,B01GSIDQKI,B012IXML3U,B00DJPK8MS,B00P2CJ76Y,B000FXVAYW,B00G8KBO7E,B00BBRWYUU,B003L7R9JO,B00UMPPIZU,B01FOFTRJA,B001SIUV70,B010XJ8KNG,B01AD1THQI,B01AX3RQ2I,0756643015	Books,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books	1315353600,1325289600,1480377600,1480464000,1480464000,1480464000,1492387200,1493424000,1493424000,1493424000,1493424000,1493424000,1494806400,1501372800,1501372800,1502150400,1502150400,1502409600,1502409600,1503705600,1508284800,1508976000,1518134400	23
256	A1IVT4ROYTDNXZ	159363644X,B007FZHFN8,B001A3ZDKS,B001U2HF4G,B0015KTMAI,B00TD0UF0S,B007L56FGU,B00BUXWH0C,1606520369,B001AQKT5O,B004P971KE,B000H6P5FM,B000KOSB34,B00BRWJYB6,B00CFX3EWG,0786674334,B00005LIND,0757527000,B00236SG6Y,B00B4ZG7K2	Books,Clothing_Shoes_and_Jewelry,Video_Games,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Books,Sports_and_Outdoors,Toys_and_Games	1321315200,1356393600,1356739200,1356739200,1356739200,1359504000,1362355200,1389830400,1394323200,1394323200,1394323200,1402531200,1402531200,1402531200,1402531200,1413072000,1413072000,1413072000,1428883200,1436572800	20
257	AER0HQAJ1TO2P	0976287404,1560100842,0495110760,0538738383,B004SI22VK,B000NOXGOU,0805339701,B002YWZV10,0764119729,0963283901,0764120085,B0072IHSNK,1933107987,0547588151,0321279085,1604771720,0781768136,B00GDFVL2C,1605477281,097610296X,B000FDXA6I,B00HAS5QLI,B000GWJA08,B00004SVNL,B00I2ZAFA0,B00WO0B4OK,B000QDGJVU,B00DY8982G,B000YBEID0,B000YBEID0,1493026860,B00TVLUBLC,0345506545,B0104G9K4Q,0297870920,0007111517,1435126491	Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Books,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Books,Toys_and_Games,Books,Toys_and_Games,Books,Books,Books	1134604800,1134604800,1316995200,1342483200,1349740800,1387238400,1389484800,1389484800,1390003200,1397692800,1397692800,1397692800,1397692800,1397692800,1397692800,1406419200,1414972800,1414972800,1414972800,1415750400,1421712000,1421712000,1449360000,1450915200,1450915200,1462060800,1468195200,1484006400,1484006400,1484006400,1489276800,1508025600,1517443200,1520899200,1523923200,1523923200,1523923200	37
258	A1LKCGSPOA4GJZ	0762424931,B00077VDS4,B000NDO77Q,0515090263,1578262372,1440464987,B000TG8D6I,098039838X,055338290X,1400053277,1401921930,1416597980,140191733X,0812981561,0446582042,0890879672,1402297068,B000CPGYTY,0615386660,1596528249,1565232747,0689823223,1442341165,1563054426,1563054442,0375845194,0399230033,0064431274,0671493183,1935670913,0615752780,0743276949,1490940944,1570252211,1455519065,1542601185,1542601185,069288324X,B005QR8OP0	Books,Video_Games,Toys_and_Games,Books,Books,Books,Sports_and_Outdoors,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Toys_and_Games,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry	1192060800,1232323200,1232323200,1232323200,1232323200,1232323200,1232323200,1240444800,1240444800,1240444800,1240444800,1240444800,1240444800,1240444800,1246752000,1254096000,1254096000,1254096000,1302652800,1308614400,1309737600,1309737600,1309737600,1309737600,1309737600,1309737600,1309737600,1309737600,1309737600,1314748800,1360195200,1361577600,1373587200,1375228800,1375228800,1485820800,1485820800,1494201600,1498262400	39
259	A1JOQ4UB7FRANN	1616770805,B00BSWS498,B006CDGHSS,B00BSWSERU,B00569P2V2,1616776218,B00C81LYH2,B000GAYMDA,0800788222,B00C6PYQAM,B001NCDE1Q,1616770791,B00JPJOIP0,B0062IBEIG,0829433228,B00EMGM21I,B00F58N6KI,1616776242,B00DELMZTG,B00BN4PALQ,1569396094,0929666593,B000GUGY1S,030759081X,B00LOZ5UZ0,B008KDZO8M,B0013HUMF2,1616776226,B00JAJTC56,0590138502,B000GUGY1S,B0013HUMF2,B00CDGA6A8,B007YZ5QP8,B003YC4D9A,B00GKNQP0K,B00C18BWYW,B0038ANS8U,0061243582,B00CWVPAU0,1616776269,B00CQHZ32U,B003DVATU4,1616771399,B001KQYZ3G	Books,Toys_and_Games,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Toys_and_Games,Sports_and_Outdoors,Books,Toys_and_Games,Sports_and_Outdoors,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Toys_and_Games,Toys_and_Games,Books,Toys_and_Games,Toys_and_Games,Books,Books,Toys_and_Games,Books,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Toys_and_Games,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Video_Games,Video_Games,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Books,Sports_and_Outdoors,Books,Toys_and_Games,Books,Books,Clothing_Shoes_and_Jewelry	1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1420156800,1447372800,1447372800,1457049600	45
260	AMWEOI8GI3GS1	038071907X,1593591861,160032553X,043912042X,1433533383,1941325122,B00N12X07Y,B00GY6GDIW,B000SQIFTO,B008Z4EJ7I,B0009YYSYQ,B00CDLWI3G,B009AEUXQS,B00IQ8MVH8,B00146I9B6	Books,Books,Books,Books,Books,Books,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Toys_and_Games	1376611200,1376611200,1413504000,1413504000,1414540800,1443398400,1443398400,1443398400,1443398400,1443398400,1450828800,1450828800,1450828800,1450828800,1493510400	15
261	A16BPVZUE1PBVZ	B001CU8IEW,B001RN3Z88,1451172281,1609788931,1609788915,B00D8SS4QS,B012UE59DQ,B00HMVQV5S,B004VVJ6YU,B00PIGQUZK,B001LRCGWG,B00T7X8D4Q,B005C1ZNMC,B00480G4CQ,B00THIAJZM,B00480ERM0,B001GGO1GG,1284095282,098491739X,B010MS08B0,B001PR0ODK,0323089496,B00IGNWYNE,B00O5ZO04I,B00VANRPWW,B01DD0V2A0,B003NGMD8A,B009KU344A,B0002PNJWE,B0002PNK9Q,B00R3JAXM6,B01GY6MNKS,B0012KT5GM,B0012KT5GM,B00VNED45K,0826171761,B019GNMT9Q,013417805X,B01DJT8XMK,032119991X,B008L56PUU,0721668615,B01DXBR4V0,1635300118,B002BFOP76,0071443355,B017NMSE2S,0964519127,1533081964,B005AE823I,1635300282,1635300061	Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Books,Books,Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Books,Books,Sports_and_Outdoors,Sports_and_Outdoors,Books,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Video_Games,Books,Video_Games,Books,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Books,Toys_and_Games,Books,Books,Clothing_Shoes_and_Jewelry,Books,Books	1358985600,1358985600,1388966400,1388966400,1388966400,1388966400,1445299200,1458172800,1458172800,1458172800,1458172800,1458172800,1458172800,1460937600,1460937600,1460937600,1460937600,1463788800,1463788800,1463788800,1465689600,1465689600,1465689600,1465689600,1471478400,1471478400,1471478400,1471478400,1471564800,1471564800,1471564800,1471651200,1472601600,1472601600,1472947200,1472947200,1472947200,1472947200,1473206400,1473552000,1473724800,1473724800,1473811200,1474156800,1474156800,1474156800,1474243200,1474243200,1474243200,1474243200,1475193600,1475193600	52
262	AA2ZSUCYEQFFT	B00AA185J2,B005IX37AE,B00DC7G2W8,B0019MNPHS,B009AGXH64,B000BY0OBU,B00009ZM7Z,B00078ZTLU,B000BW3BWQ,B006YTUQ1O,B00KWEHBAG,B00HWHJ4K6,B00I7Z0FDM,B0009KF4GG,B0053B66KE,B00D41GCVS,B0012QJW6E,B00N15ZJV6,B007FDMPWQ,B0012QJW6E,B0007IS74G,B0103AJ0IO,0955459982,B000WD3XBI,B000WD3XBI,1490448853,0439434408,B00CVP07VE,B000N3Q6S4,B000N3Q6JS,B00IY62BQS,B000MXIMKK,B000WTOCS0,B000MXQ2CU,B000WTOCS0,1466961341,1501215213,0553418025,B00J0S0DL4,B00LWS1V5W,099047982X,0307950476,B00RMAMSIS,132876754X,B00A8VJB2E,1500986194,0349141800,0417028407,0802122523,B013GPVATA,B013GGN2UE,1477817409,B004J2S3I6,B00ZPCUWK6,1503952223,B011QZWCVW,162955104X,0982611935,1461076382,0765309408,B004DTXJZ2,B004X7TY08,006221019X,B00E41ZYM0,B00M0I4A1U,B0058YQ3Q8,1530789583,0802126812,1497502756,1539752461,1491071982,1540705560,B01GUFDFTG,B01BJVIHQW,B01DMMKUFC,B0014VX2M2,B012BEJ36O,B0014VX2M2,B001CL8L9I,B016P6KIFY,1440246602,1536648884,B016Y3CTJQ,B017OUSJFQ,1548258261,1548718416,1941539343,1530558999,1517015049,B0012TYYKA,B000B76X12,B01FN8763M	Sports_and_Outdoors,Sports_and_Outdoors,Video_Games,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Video_Games,Video_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Books,Toys_and_Games,Toys_and_Games,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Books,Clothing_Shoes_and_Jewelry,Books,Toys_and_Games,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Sports_and_Outdoors,Books,Books,Books,Books,Books,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Books,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Video_Games,Books,Books,Video_Games,Sports_and_Outdoors,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1390780800,1407110400,1407110400,1410739200,1417910400,1417910400,1417910400,1419638400,1419638400,1419638400,1419638400,1419638400,1419638400,1419724800,1419724800,1419724800,1419811200,1419811200,1419811200,1419811200,1420156800,1420156800,1420156800,1420675200,1420675200,1420675200,1420675200,1423094400,1424131200,1424131200,1424217600,1428624000,1428624000,1428624000,1428624000,1434240000,1436054400,1438214400,1438819200,1439596800,1440028800,1440633600,1448064000,1448064000,1448064000,1448064000,1449187200,1449878400,1453852800,1455148800,1455148800,1458000000,1458000000,1458172800,1459209600,1459209600,1459209600,1459209600,1459209600,1459209600,1459209600,1459209600,1460592000,1461110400,1461110400,1461110400,1461283200,1468281600,1471219200,1480032000,1480118400,1481241600,1482969600,1482969600,1482969600,1482969600,1482969600,1482969600,1482969600,1482969600,1483315200,1484438400,1490832000,1496361600,1499385600,1500940800,1503878400,1505606400,1506384000,1517184000,1517184000,1518134400	92
